Obtid,Time,TEMP,P,HUM,WDR,WS,R,VIZ
56966,20220917115400,21.6,1001.9,78,315,0.5,0.3,10490.6
56969,20220917115400,11.4,1012.8,96,233,9.7,1.3,10487.3
56977,20220917115400,0.7,1000.9,68,203,4.7,0.4,10360.7
56985,20220917115400,20.8,1003.2,1,261,12.4,0.0,10193.1
56986,20220917115400,32.6,1008.8,67,281,1.4,1.5,10493.6
56991,20220917115400,7.6,1024.9,99,82,7.7,1.4,10235.0
59007,20220917115400,10.1,1007.5,52,214,3.1,1.1,10141.4
58448,20220917115400,23.3,1002.4,39,351,14.2,1.0,10099.4
58450,20220917115400,30.9,1013.8,31,149,13.3,1.2,10189.3
58457,20220917115400,2.1,1024.0,65,106,12.9,0.6,10144.7
58464,20220917115400,25.6,1004.8,49,276,3.4,0.8,10224.8
58467,20220917115400,21.0,1024.1,49,218,9.0,0.6,10122.1
58472,20220917115400,25.1,1000.3,56,92,1.7,0.1,10411.6
58477,20220917115400,18.6,1012.8,30,170,3.3,1.3,10365.1
58543,20220917115400,20.5,1023.5,58,182,1.4,0.2,10360.8
58549,20220917115400,19.3,1001.3,61,149,2.9,0.9,10047.0
58553,20220917115400,2.7,1023.4,31,126,8.0,0.1,10284.6
58556,20220917115400,22.7,1006.4,5,141,6.2,0.5,10432.5
58557,20220917115400,24.7,1017.3,21,281,8.6,1.3,10486.5
58562,20220917115400,5.3,1011.2,46,334,14.5,1.3,10399.9
58569,20220917115400,0.1,1015.1,44,38,6.8,0.5,10099.6
58633,20220917115400,12.5,1025.0,67,289,13.7,0.3,10141.2
58646,20220917115400,10.1,1007.6,55,339,3.7,1.0,10025.8
58652,20220917115400,3.6,1001.8,48,215,14.1,0.4,10439.2
58665,20220917115400,32.3,1014.8,5,287,11.6,1.2,10071.6
58666,20220917115400,10.1,1021.1,74,316,3.4,1.5,10026.6
58667,20220917115400,21.4,1008.2,89,234,2.1,0.2,10215.3
58742,20220917115400,34.1,1016.0,39,143,2.5,1.4,10335.6
58752,20220917115400,32.8,1001.7,40,227,3.2,1.1,10279.2
58760,20220917115400,10.7,1010.3,96,235,6.7,0.8,10045.3
57348,20220917115400,24.5,1013.1,10,106,2.6,0.1,10260.6
57426,20220917115400,13.2,1001.3,79,59,1.5,1.3,10062.8
57432,20220917115400,10.1,1016.4,53,229,4.1,0.3,10477.4
57502,20220917115400,6.2,1021.3,95,95,3.2,0.9,10184.2
57512,20220917115400,31.9,1025.1,35,184,2.3,0.0,10251.9
57516,20220917115400,5.5,1001.2,83,320,14.3,0.9,10443.8
57517,20220917115400,26.3,1003.2,54,319,14.1,1.3,10054.9
57520,20220917115400,16.5,1012.5,78,128,9.0,0.8,10434.8
57523,20220917115400,0.0,1009.5,47,355,2.7,0.4,10498.2
57536,20220917115400,23.6,1016.3,10,271,7.6,0.4,10288.1
57612,20220917115400,28.2,1012.7,63,39,8.9,1.5,10248.9
57633,20220917115400,10.2,1002.2,89,186,7.4,0.9,10298.3
