Obtid,Time,TEMP,P,HUM,WDR,WS,R,VIZ
56966,20221001111559,9.9,1019.0,53,203,7.1,0.4,10001.7
56969,20221001111559,7.3,1018.6,8,107,6.3,1.3,10218.9
56977,20221001111559,24.8,1005.8,99,196,11.0,1.2,10144.9
56985,20221001111559,21.0,1011.1,69,232,9.3,1.2,10481.9
56986,20221001111559,13.6,1018.0,18,332,14.5,1.3,10354.2
56991,20221001111559,10.8,1011.3,31,54,14.1,0.5,10417.2
59007,20221001111559,27.9,1022.3,27,312,5.8,0.5,10384.7
58448,20221001111559,33.4,1014.6,33,335,11.7,0.4,10313.8
58450,20221001111559,3.8,1011.2,88,237,2.0,0.9,10402.5
58457,20221001111559,7.2,1023.6,89,44,14.6,1.0,10410.1
58464,20221001111559,23.0,1005.4,72,42,2.9,0.9,10095.5
58467,20221001111559,8.4,1023.1,15,338,4.8,0.6,10030.4
58472,20221001111559,25.3,1006.0,34,120,1.5,0.8,10392.8
58477,20221001111559,17.3,1012.2,31,252,0.6,0.6,10496.8
58543,20221001111559,30.0,1012.8,99,214,9.7,0.5,10348.4
58549,20221001111559,19.0,1002.1,43,86,4.9,0.8,10181.1
58553,20221001111559,14.9,1025.4,62,7,5.9,1.0,10356.9
58556,20221001111559,0.3,1000.7,82,183,9.6,1.1,10322.0
58557,20221001111559,12.4,1010.2,57,29,12.0,1.5,10144.3
58562,20221001111559,6.3,1014.6,92,298,4.9,1.3,10150.1
58569,20221001111559,14.1,1007.5,45,38,5.4,1.0,10358.0
58633,20221001111559,1.9,1023.7,18,202,12.1,1.0,10167.0
58646,20221001111559,21.2,1002.6,75,64,9.3,1.0,10348.6
58652,20221001111559,32.0,1025.0,89,228,1.4,1.1,10380.3
58665,20221001111559,18.9,1004.1,8,42,1.2,1.5,10219.6
58666,20221001111559,9.3,1002.9,79,344,1.4,0.3,10346.0
58667,20221001111559,29.8,1017.2,86,105,0.9,0.3,10268.8
58742,20221001111559,23.5,1008.1,68,292,2.9,0.8,10144.8
58752,20221001111559,0.7,1016.7,52,286,0.6,0.6,10100.2
58760,20221001111559,6.0,1016.1,35,196,2.3,0.8,10280.3
57348,20221001111559,24.5,1011.7,1,66,11.1,1.3,10270.5
57426,20221001111559,14.1,1014.1,67,87,3.7,1.3,10163.7
57432,20221001111559,5.7,1021.6,65,161,12.9,1.1,10417.2
57502,20221001111559,34.0,1001.5,42,47,13.8,0.3,10158.4
57512,20221001111559,21.8,1026.1,17,130,5.3,0.8,10404.0
57516,20221001111559,25.6,1004.5,62,269,5.1,0.7,10398.0
57517,20221001111559,0.3,1001.2,69,319,5.4,1.2,10165.5
57520,20221001111559,17.8,1001.4,94,32,7.6,1.0,10085.0
57523,20221001111559,8.2,1024.8,75,308,5.4,1.1,10241.9
57536,20221001111559,9.1,1011.6,60,257,11.7,0.4,10126.1
57612,20221001111559,24.7,1014.4,36,241,11.4,0.3,10467.8
57633,20221001111559,24.1,1005.4,47,5,14.0,1.1,10453.5
