Obtid,Time,TEMP,P,HUM,WDR,WS,R,VIZ
56966,20220917105757,2.8,1013.0,74,345,14.3,1.0,10262.2
56969,20220917105757,3.7,1008.6,78,133,13.8,0.4,10349.8
56977,20220917105757,34.0,1016.0,59,6,3.0,0.2,10448.7
56985,20220917105757,24.2,1020.7,76,129,3.8,1.4,10015.0
56986,20220917105757,27.4,1024.5,56,212,14.8,0.1,10477.3
56991,20220917105757,15.0,1005.7,66,124,9.5,1.0,10060.7
59007,20220917105757,29.9,1007.1,94,91,14.6,0.3,10306.2
58448,20220917105757,3.9,1008.7,73,72,14.9,1.1,10182.8
58450,20220917105757,31.4,1011.2,12,129,8.3,0.6,10132.6
58457,20220917105757,34.0,1011.2,56,4,8.7,1.2,10224.7
58464,20220917105757,5.3,1005.1,31,198,7.2,0.0,10110.9
58467,20220917105757,27.2,1008.9,23,318,12.1,0.3,10054.1
58472,20220917105757,26.9,1011.1,86,52,2.6,0.0,10157.7
58477,20220917105757,13.3,1011.6,88,122,1.4,1.4,10308.2
58543,20220917105757,7.8,1001.4,71,147,8.0,0.9,10450.7
58549,20220917105757,16.2,1015.4,79,2,0.8,1.3,10372.1
58553,20220917105757,24.1,1005.3,5,123,4.6,0.1,10346.0
58556,20220917105757,10.2,1013.4,90,233,5.5,0.9,10136.4
58557,20220917105757,34.6,1004.6,46,334,13.6,0.8,10245.4
58562,20220917105757,28.6,1024.4,72,143,9.8,0.6,10151.1
58569,20220917105757,2.6,1015.3,71,348,0.3,0.2,10462.7
58633,20220917105757,22.1,1023.7,12,144,0.6,0.4,10051.8
58646,20220917105757,34.5,1011.9,38,25,10.1,1.4,10401.5
58652,20220917105757,16.6,1023.0,27,137,6.9,0.5,10163.9
58665,20220917105757,21.6,1005.9,79,288,5.4,1.2,10337.2
58666,20220917105757,18.7,1011.7,13,211,14.4,1.1,10163.1
58667,20220917105757,5.3,1006.3,45,227,0.3,0.1,10110.7
58742,20220917105757,24.0,1014.6,65,145,1.6,1.4,10156.4
58752,20220917105757,15.6,1007.7,88,327,4.3,1.3,10147.6
58760,20220917105757,3.8,1003.2,5,79,4.4,0.8,10085.4
57348,20220917105757,30.7,1017.4,58,106,6.4,1.0,10118.6
57426,20220917105757,21.8,1026.2,70,305,0.3,0.6,10418.6
57432,20220917105757,10.5,1017.8,30,0,12.0,0.0,10335.4
57502,20220917105757,8.0,1008.8,56,134,0.2,0.3,10003.0
57512,20220917105757,20.3,1022.2,45,130,6.8,0.5,10162.9
57516,20220917105757,9.6,1015.7,54,72,4.7,1.0,10418.8
57517,20220917105757,2.7,1013.3,5,24,3.9,0.9,10262.3
57520,20220917105757,31.8,1005.1,5,45,13.6,1.5,10052.7
57523,20220917105757,3.0,1006.7,66,267,14.9,0.9,10382.0
57536,20220917105757,21.1,1015.4,18,251,2.4,0.2,10232.8
57612,20220917105757,25.1,1011.5,38,143,0.5,0.9,10103.3
57633,20220917105757,28.4,1018.6,37,144,12.9,0.8,10093.1
