站点代码, 数据时间, 气温, 气压, 相对湿度, 风向, 风速, 降雨量, 能见度
56959,20220523065472,14.9,1006.8,14,292,4.5,0.4,10492.1
56964,20220523065472,8.2,1018.2,54,1,8.1,1.4,10086.3
56966,20220523065472,21.7,1024.8,30,301,3.6,0.5,10429.8
56969,20220523065472,23.4,1024.1,70,107,10.5,0.0,10215.8
56977,20220523065472,28.9,1006.3,19,114,6.3,1.5,10263.3
56985,20220523065472,26.2,1010.6,28,324,2.5,0.8,10376.3
56986,20220523065472,23.0,1016.4,89,175,11.2,0.1,10249.6
56991,20220523065472,3.3,1009.7,61,274,7.3,0.9,10447.7
59007,20220523065472,25.4,1021.6,65,46,5.6,1.1,10200.0
58448,20220523065472,22.7,1015.1,80,181,6.2,0.7,10097.9
58450,20220523065472,0.7,1008.1,63,127,7.6,1.0,10288.8
58457,20220523065472,34.2,1002.2,3,193,4.9,0.2,10342.0
58464,20220523065472,3.9,1007.4,83,336,1.0,0.2,10423.1
58467,20220523065472,0.6,1025.8,96,357,10.0,1.5,10220.0
58472,20220523065472,9.4,1006.6,36,182,12.9,0.1,10161.2
58477,20220523065472,15.4,1024.2,36,288,2.4,0.5,10180.8
58543,20220523065472,18.2,1011.5,94,201,14.6,0.7,10107.1
58549,20220523065472,31.6,1004.1,40,86,10.9,0.7,10310.7
58553,20220523065472,11.1,1004.7,34,206,0.0,0.8,10458.8
58556,20220523065472,15.3,1011.9,83,117,7.1,0.5,10308.4
58557,20220523065472,13.5,1024.5,79,144,5.7,0.4,10174.0
58562,20220523065472,7.7,1019.1,35,321,12.9,1.0,10148.1
58569,20220523065472,30.8,1017.1,3,140,7.5,1.5,10458.0
58633,20220523065472,4.8,1011.2,60,316,12.6,0.1,10154.6
58646,20220523065472,27.1,1010.3,79,307,11.5,1.3,10182.0
58652,20220523065472,12.1,1014.8,50,187,8.6,0.0,10173.0
58665,20220523065472,27.0,1023.0,80,207,2.3,0.5,10482.6
58666,20220523065472,11.4,1021.0,87,277,7.9,0.5,10254.9
58667,20220523065472,15.6,1022.3,28,58,9.8,0.1,10134.4
58742,20220523065472,8.8,1023.1,82,18,5.1,0.7,10439.8
58752,20220523065472,1.5,1019.5,59,166,7.5,1.4,10096.1
58760,20220523065472,2.4,1010.8,73,30,4.6,0.6,10034.0
57348,20220523065472,32.3,1001.2,61,135,9.5,0.7,10040.4
57426,20220523065472,20.3,1015.0,4,100,11.3,0.8,10099.2
57432,20220523065472,9.4,1025.5,69,235,3.2,0.7,10097.5
57502,20220523065472,2.1,1016.9,27,99,9.2,0.6,10375.7
57512,20220523065472,31.0,1022.6,89,76,6.8,0.1,10098.0
57516,20220523065472,14.1,1013.8,50,200,3.5,1.2,10061.3
57517,20220523065472,19.4,1009.8,23,216,0.6,1.5,10241.1
57520,20220523065472,26.1,1014.5,89,130,9.1,0.2,10184.4
57523,20220523065472,15.9,1002.6,24,36,12.7,1.1,10067.9
57536,20220523065472,19.7,1015.2,48,104,5.3,0.0,10173.9
57612,20220523065472,9.8,1025.5,1,191,4.1,0.6,10461.3
57633,20220523065472,19.2,1006.5,83,39,3.5,0.6,10080.9
